100
[0, 2793.172032, 2096.962565, 1655.275506, 2250.918035, 2118.340152, 1514.527319, 685.123347, 2586.126254, 2735.581291, 589.896601, 2971.077246, 365.262919, 2002.76434, 1022.782479, 1432.644059, 635.649274, 2103.71576, 2630.069581, 2439.551803, 2938.500468, 1326.701926, 854.279814, 406.975429, 2415.122564, 2869.240492, 350.406906, 3096.38515, 1783.054963, 2740.500867, 1831.607491, 560.508698, 2057.087747, 360.005556, 2459.639201, 1681.049672, 2535.001775, 521.070053, 1182.688886, 2093.771716, 659.757531, 1005.337754, 1499.881662, 1796.080455, 2035.266076, 874.982286, 2858.447306, 2949.661845, 979.681581, 93.348808, 2608.809882, 662.700536, 2078.845834, 1301.393484, 2691.002044, 3156.412679, 1882.639105, 1578.646572, 1948.045431, 1979.203122, 1258.342163, 2361.19059, 1298.258834, 1708.926271, 1797.811169, 607.645456, 1661.376839, 2010.535501, 1059.745252, 974.483453, 1456.782757, 1791.1005, 1040.535439, 1260.057142, 1695.991156, 1452.149097, 1459.535885, 1761.213502, 438.001142, 1525.01541, 371.51716, 2311.228678, 2109.902367, 709.930983, 1917.97732, 1655.450392, 2872.216043, 403.317493, 779.637095, 653.694118, 1296.856584, 2777.777889, 1723.094019, 509.345659, 3179.242992, 1638.841054, 778.807422, 970.786279, 1877.164084, 2718.803045]
[2793.172032, 0, 992.504912, 1157.307651, 725.403336, 1114.03456, 3132.021871, 2870.723951, 955.590393, 1100.638451, 3275.013893, 1787.501608, 2456.245305, 2058.966003, 1921.131437, 1673.668127, 3405.507304, 1322.882459, 195.274166, 1196.735978, 1395.186367, 3844.074921, 3234.61837, 2397.80754, 1224.224244, 836.909195, 2459.281399, 1721.738947, 3936.838452, 206.526027, 2444.402586, 3337.747744, 2143.406634, 2818.255134, 402.851089, 3583.40648, 260.230667, 2910.06323, 1641.220582, 1096.449725, 2150.592941, 3446.95953, 1371.872079, 1012.474691, 2301.691986, 2682.325111, 1560.451537, 202.299283, 3745.602488, 2861.610735, 188.098379, 2785.061938, 780.56518, 1629.96227, 773.052391, 1397.005727, 2662.645301, 3860.389229, 1223.202763, 821.112051, 2926.305691, 436.285457, 1718.211279, 1345.495076, 2064.311265, 2892.245667, 3475.204311, 2078.937469, 2158.121869, 3695.247218, 1344.456024, 2764.9783, 1766.90011, 3087.831925, 3469.764834, 2534.154889, 1479.639483, 2365.012685, 2381.634943, 2425.981451, 2770.87802, 1593.105144, 1065.225798, 2151.632868, 1364.658565, 1834.865118, 826.658938, 2390.047071, 3471.419882, 3408.602353, 1626.075337, 387.865956, 1070.078969, 3301.70032, 1305.712066, 1784.838928, 3564.875454, 3750.814845, 2415.041408, 101.98039]
[2096.962565, 992.504912, 0, 571.686103, 267.738679, 155.540991, 2156.375895, 2003.547354, 505.969367, 688.04433, 2479.992339, 1205.842444, 1823.190884, 1085.259877, 1096.864622, 748.182464, 2647.731482, 370.793743, 798.314474, 479.129419, 971.518914, 2960.089526, 2359.576657, 1691.288562, 478.235298, 772.295928, 1746.560334, 1243.296023, 2982.653349, 1083.251125, 1453.611365, 2657.250082, 1175.238699, 2024.430784, 930.421947, 2613.920427, 780.385802, 2080.079325, 933.312916, 120.813906, 1441.372957, 2567.608226, 609.584285, 513.471518, 1326.857943, 1777.101573, 1000.250469, 1052.416743, 2970.013468, 2144.742875, 879.793726, 1921.349526, 339.699868, 800.350548, 594.831068, 1141.133209, 1671.804414, 2927.356657, 232.045254, 516.256719, 1968.376234, 653.701002, 838.689454, 412.146819, 1073.437935, 2042.129526, 2501.730001, 1105.910033, 1250.091197, 2890.946212, 746.750293, 1772.474259, 1083.070635, 2135.802425, 2493.297014, 1552.103412, 638.97809, 1372.863067, 1757.421122, 1438.923209, 1974.848095, 720.118046, 95.35198, 1391.486256, 372.361384, 845.245526, 775.265761, 1719.104709, 2665.168287, 2639.219582, 803.196738, 775.578494, 668.644151, 2580.638099, 1131.824191, 797.819528, 2870.167417, 2990.409002, 1426.248576, 980.152029]
[1655.275506, 1157.307651, 571.686103, 0, 622.791297, 682.068911, 2091.344544, 1723.130001, 1064.917837, 1255.85031, 2118.413793, 1754.451766, 1339.589489, 1343.857879, 775.652628, 642.652317, 2254.5769, 822.868762, 982.426079, 1042.353107, 1543.004861, 2696.23163, 2086.882124, 1252.390514, 1035.854237, 1287.612519, 1312.877755, 1807.09712, 2840.372511, 1144.162576, 1589.415301, 2210.192978, 1440.583562, 1661.103549, 886.053046, 2518.087568, 897.149374, 1754.116587, 484.384145, 642.293547, 1001.19978, 2299.421014, 251.829307, 144.83784, 1557.728153, 1556.754637, 1560.354447, 1299.779212, 2592.362822, 1717.817511, 981.510061, 1637.12217, 427.832911, 507.006903, 1104.630708, 1709.868416, 1793.093695, 2741.022072, 585.328967, 337.440365, 1852.82487, 721.068651, 623.349822, 453.442389, 1243.778115, 1739.740785, 2421.075794, 1364.313747, 1052.545961, 2538.504481, 202.338825, 1848.26405, 616.29295, 2001.093951, 2423.684179, 1538.083223, 394.167477, 1492.885796, 1267.909303, 1461.001369, 1613.623252, 1182.83769, 637.931815, 994.670297, 686.91193, 953.732143, 1287.680861, 1256.230871, 2314.367516, 2255.492186, 499.299509, 1125.947157, 178.101095, 2159.652287, 1693.629534, 893.56645, 2433.293242, 2600.500144, 1582.731816, 1095.29585]
[2250.918035, 725.403336, 267.738679, 622.791297, 0, 401.92661, 2414.697704, 2218.61263, 504.457134, 707.04526, 2671.203848, 1328.700117, 1951.765611, 1348.248123, 1286.223931, 978.358319, 2826.885565, 619.887086, 530.835191, 612.007353, 1025.154135, 3184.333211, 2579.000194, 1844.152109, 625.719586, 671.417158, 1902.427134, 1331.482257, 3232.783476, 818.073958, 1721.316357, 2810.351224, 1436.605026, 2212.478248, 686.134826, 2869.893378, 515.2184, 2281.701558, 1068.64634, 377.973544, 1591.188235, 2789.243625, 753.276178, 509.223919, 1590.553363, 2005.851939, 1106.329517, 795.616113, 3156.678001, 2306.348196, 614.065957, 2134.689673, 217.862342, 985.245655, 490.407993, 1148.522965, 1939.520044, 3169.412722, 497.800161, 411.418279, 2218.957638, 403.714008, 1047.940838, 640.519321, 1341.131239, 2250.992004, 2759.30879, 1368.716552, 1477.079551, 3087.118074, 823.077153, 2039.785528, 1213.969522, 2384.196301, 2752.152975, 1813.016547, 823.786987, 1640.538022, 1881.861047, 1702.370113, 2163.33377, 940.469032, 347.332694, 1559.941666, 640.069527, 1110.0, 670.400626, 1859.517411, 2861.146973, 2822.314653, 985.032487, 543.398565, 648.734923, 2746.897341, 1111.831822, 1060.867569, 3029.270704, 3172.025536, 1693.662599, 712.765038]
[2118.340152, 1114.03456, 155.540991, 682.068911, 401.92661, 0, 2069.033591, 1973.685132, 469.591312, 622.596177, 2469.968623, 1074.339332, 1864.064913, 947.776345, 1101.641049, 719.813865, 2647.082356, 219.14607, 922.872147, 363.76091, 875.416472, 2917.008228, 2323.495858, 1716.638576, 354.457332, 771.00454, 1769.203776, 1125.821478, 2907.412939, 1219.118534, 1332.630857, 2676.418689, 1035.193219, 2019.501176, 1079.82406, 2529.880827, 916.600786, 2062.765377, 983.76115, 40.804412, 1471.738088, 2528.43766, 668.430999, 645.826602, 1190.413794, 1733.886098, 878.419034, 1154.33444, 2962.093348, 2160.183557, 1014.93251, 1893.733086, 495.181785, 817.636839, 608.362556, 1064.886848, 1550.677594, 2863.483892, 172.985549, 668.047902, 1895.190228, 800.296195, 831.3056, 409.414216, 953.420159, 2018.191269, 2414.983644, 968.09607, 1214.049834, 2875.116867, 837.635362, 1659.058167, 1132.586862, 2065.316683, 2404.09172, 1461.471177, 664.115954, 1256.417924, 1801.550443, 1342.338631, 1969.869539, 564.737992, 60.207973, 1408.584041, 270.085172, 749.632577, 776.170084, 1752.96834, 2650.262817, 2635.387827, 823.029769, 858.653015, 799.496091, 2590.373718, 1070.544254, 708.796868, 2884.173712, 2986.592205, 1301.701195, 1110.521049]
[1514.527319, 3132.021871, 2156.375895, 2091.344544, 2414.697704, 2069.033591, 0, 829.82468, 2461.04043, 2508.384739, 1255.079679, 2364.901901, 1671.119984, 1305.117619, 1382.927692, 1472.17662, 1479.882766, 1908.581934, 2937.101462, 2205.272319, 2546.095442, 1138.279843, 833.072026, 1465.634334, 2170.202756, 2777.743689, 1442.307179, 2538.499163, 863.195227, 3181.611227, 878.786095, 1761.370205, 1281.62436, 1154.88744, 2955.317919, 463.185708, 2892.436516, 1004.840783, 1718.383543, 2072.935358, 1505.231211, 901.048833, 1839.788031, 2215.815877, 1146.832595, 701.38791, 2372.121413, 3208.394614, 1595.692013, 1454.279547, 2990.264871, 857.394308, 2363.099871, 1589.070798, 2648.751593, 2781.939611, 740.519412, 892.103133, 1925.712336, 2394.417675, 280.845153, 2730.77608, 1468.003065, 1787.702436, 1175.960033, 911.071896, 345.950864, 1295.472887, 1055.928501, 1432.438829, 1986.435249, 577.665993, 1690.493715, 265.346943, 337.746947, 608.047695, 1702.166267, 899.934442, 1691.76003, 733.510054, 1145.126194, 1857.600872, 2102.884923, 1387.142747, 1799.315981, 1319.573037, 2786.106243, 1565.268667, 1293.564455, 1430.647755, 1598.662566, 2925.90721, 2254.547848, 1584.409038, 2857.436788, 1361.25714, 1827.033114, 1665.978691, 936.009615, 3100.926474]
[685.123347, 2870.723951, 2003.547354, 1723.130001, 2218.61263, 1973.685132, 829.82468, 0, 2433.087134, 2542.623252, 564.13119, 2622.977316, 883.355534, 1563.955562, 949.868412, 1257.192507, 788.684981, 1889.21624, 2686.178698, 2229.014356, 2680.318078, 973.611832, 364.005494, 712.899011, 2198.398735, 2743.625521, 672.232847, 2772.682636, 1216.546341, 2867.244845, 1284.554397, 994.038229, 1593.210595, 325.186101, 2604.419513, 1030.092229, 2612.586458, 185.224188, 1254.89641, 1961.04309, 847.316942, 576.522333, 1498.877246, 1866.262843, 1528.474403, 285.776136, 2556.705888, 2992.928499, 1037.05834, 625.139984, 2701.208063, 86.034877, 2097.038388, 1242.861617, 2581.186161, 2913.466835, 1283.202244, 1061.23937, 1803.110923, 2059.291383, 582.127993, 2437.648252, 1170.809122, 1591.546732, 1367.273564, 88.119237, 993.27992, 1565.678447, 760.106571, 921.140597, 1559.008018, 1166.057031, 1163.615057, 575.543222, 1024.041015, 880.361857, 1399.261591, 1236.723494, 919.991848, 987.30036, 319.269479, 1996.13226, 1985.012343, 775.486944, 1723.776378, 1328.575929, 2749.20152, 802.185141, 705.762, 754.926486, 1245.831851, 2761.786378, 1848.86695, 831.471587, 2960.179049, 1336.617372, 1116.5487, 1081.386147, 1338.489074, 2815.363564]
[2586.126254, 955.590393, 505.969367, 1064.917837, 504.457134, 469.591312, 2461.04043, 2433.087134, 0, 202.588252, 2937.152533, 861.148652, 2323.843799, 1225.980424, 1571.137486, 1185.974705, 3116.130453, 559.053665, 804.515382, 275.045451, 523.05449, 3364.369926, 2777.933225, 2183.059321, 309.535135, 318.276609, 2236.454784, 838.600024, 3314.881898, 1123.345895, 1655.889187, 3144.885531, 1294.100846, 2488.14248, 1096.029197, 2924.223829, 859.267711, 2527.968552, 1436.22909, 492.378919, 1936.118023, 2980.013591, 1113.676793, 980.612054, 1458.692908, 2185.091531, 632.0, 912.48452, 3429.571548, 2629.127802, 937.180879, 2354.59487, 715.721314, 1284.741997, 208.798946, 650.30762, 1866.820023, 3287.933089, 642.246059, 913.448411, 2312.297991, 830.764708, 1300.747862, 878.002278, 1296.232232, 2480.629759, 2805.080035, 1243.209556, 1673.136277, 3340.021707, 1249.19374, 1996.519471, 1586.024275, 2484.89698, 2789.480418, 1855.642746, 1128.107264, 1596.231186, 2259.353005, 1727.543053, 2438.532756, 686.534049, 476.870003, 1876.817786, 709.677391, 1157.006914, 325.950917, 2216.189974, 3115.710673, 3103.930573, 1289.484393, 592.645763, 1131.244448, 3059.918953, 628.783747, 1128.083773, 3353.44748, 3455.014472, 1614.026642, 995.321556]
[2735.581291, 1100.638451, 688.04433, 1255.85031, 707.04526, 622.596177, 2508.384739, 2542.623252, 202.588252, 0, 3061.105846, 688.366908, 2486.592045, 1233.094481, 1714.430809, 1315.5782, 3247.328902, 653.652048, 967.973657, 314.636298, 323.542887, 3455.045731, 2879.137544, 2336.214459, 347.070598, 322.518217, 2387.676695, 645.804924, 3368.86984, 1281.700433, 1672.530119, 3291.626498, 1289.321139, 2618.30575, 1279.694495, 2970.232482, 1035.007729, 2647.764529, 1605.058254, 652.571069, 2093.104154, 3076.871951, 1286.104972, 1177.713887, 1452.697147, 2284.858201, 460.089122, 1027.42883, 3553.657975, 2774.226559, 1105.684403, 2466.757588, 917.708559, 1437.812227, 328.105166, 454.041848, 1875.666548, 3356.005066, 788.742036, 1115.69261, 2379.285607, 1022.234807, 1440.197556, 1029.21815, 1332.888592, 2595.041811, 2848.766751, 1248.128199, 1786.455989, 3457.345947, 1434.793713, 2015.009677, 1754.301285, 2552.671738, 2830.015018, 1910.607233, 1286.396517, 1623.099504, 2424.139022, 1778.545754, 2568.910275, 670.078354, 643.186598, 2025.769237, 827.613436, 1235.025911, 333.901183, 2374.721036, 3234.701377, 3232.51744, 1443.807466, 718.794129, 1329.661611, 3199.612789, 448.126098, 1214.687203, 3495.870135, 3582.593055, 1625.853622, 1152.113276]
