225
[0, 220.943997, 28.5, 50.0, 54.230987, 74.040529, 79.380413, 90.737258, 110.751975, 133.877743, 158.760826, 178.250526, 198.156504, 191.637679, 188.37529, 181.015193, 178.797371, 150.543183, 149.0, 177.5, 206.0, 207.962136, 215.712772, 223.038674, 235.440014, 246.294539, 232.452683, 262.998574, 246.895221, 241.326542, 221.208612, 206.172864, 223.005045, 229.01965, 227.623593, 210.06011, 191.396186, 173.390455, 156.656471, 135.854702, 122.234406, 108.19658, 101.691937, 122.808794, 141.0, 121.0, 220.5, 153.5, 199.990625, 184.567061, 200.938423, 189.576502, 196.290601, 211.757526, 205.549264, 212.349947, 209.529234, 230.747156, 229.774346, 250.625717, 251.517892, 265.880612, 268.10912, 281.880294, 286.438911, 272.897875, 276.870457, 256.493665, 259.075761, 239.116081, 244.872416, 238.588558, 241.794334, 223.038674, 230.755282, 221.686716, 253.509862, 261.477054, 271.529004, 287.13455, 294.603547, 332.627795, 326.031057, 337.446662, 345.604181, 357.351368, 338.13348, 324.696782, 311.72143, 322.084616, 310.104015, 313.851079, 296.030826, 303.402373, 286.547117, 278.730156, 267.791897, 254.643378, 266.122622, 258.544484, 277.108282, 270.564225, 289.953876, 286.905037, 306.304587, 301.397578, 315.121009, 312.981229, 319.675226, 312.621177, 308.937291, 295.076685, 293.387542, 285.923941, 285.007456, 265.045751, 264.5, 284.5, 299.0, 320.5, 321.187251, 342.145072, 344.134421, 347.445319, 353.805738, 362.302705, 369.846252, 379.926967, 388.390589, 365.308089, 376.378799, 398.821075, 192.0, 436.20666, 454.825516, 480.40816, 474.573493, 487.869091, 494.311895, 491.635281, 486.364575, 499.50025, 486.635644, 473.142949, 467.784673, 446.876101, 445.259756, 431.625127, 417.529041, 400.070619, 403.780262, 421.084908, 435.0658, 437.082372, 443.813024, 447.832558, 461.200607, 445.707584, 470.333127, 457.232162, 459.781742, 453.288264, 458.938994, 413.672576, 404.514833, 398.874667, 392.506051, 379.086072, 375.494341, 372.43288, 370.595467, 392.062814, 391.5, 413.0, 320.655968, 448.5, 469.5, 469.723855, 441.238314, 420.250223, 398.763714, 377.278743, 467.799102, 334.814128, 313.335683, 292.359795, 270.888353, 249.421831, 215.488399, 206.5, 185.567373, 171.613665, 147.215828, 121.865705, 100.550982, 161.153653, 58.815389, 38.347099, 183.5, 14.5, 492.576136, 236.586665, 163.5, 258.704948, 200.524936, 231.223917, 207.971753, 228.771174, 292.357658, 345.67181, 370.472671, 383.145207, 433.009526, 386.147964, 423.480814, 233.805475, 243.243191, 138.759684, 238.623658, 293.347064, 311.295679, 376.139934, 275.025908, 175.5, 213.0]
[220.943997, 0, 192.50974, 171.073814, 170.643635, 149.66379, 151.038075, 155.423615, 165.503021, 179.584242, 196.810188, 211.424928, 227.137073, 241.477225, 251.924592, 246.895221, 257.552422, 240.470372, 258.544484, 274.504098, 292.376897, 271.529004, 247.701938, 234.71046, 219.559218, 210.176711, 30.732719, 200.282301, 180.249827, 173.150946, 146.540097, 155.913438, 184.506097, 191.183812, 181.15256, 209.480309, 192.331095, 176.13915, 161.523992, 144.233318, 133.753505, 124.311102, 121.20231, 99.745927, 80.723293, 100.480098, 14.0, 68.44706, 21.0, 38.810437, 23.259407, 51.638164, 68.229392, 60.74537, 41.246212, 38.160844, 25.656383, 22.770595, 16.324828, 31.976554, 35.70014, 48.075462, 55.760649, 67.150949, 80.610173, 71.40028, 83.006024, 74.183893, 81.391031, 78.5, 92.5, 92.764487, 99.745927, 103.501208, 117.50851, 120.649285, 168.203745, 165.965358, 180.267163, 178.137587, 189.129585, 193.829822, 183.120179, 186.903719, 200.282301, 204.881063, 172.059583, 146.615995, 140.117808, 159.997656, 155.561081, 162.299877, 157.969934, 170.362114, 169.0, 156.5, 157.12495, 135.723985, 135.0, 121.0, 122.895281, 109.138673, 115.316955, 108.393957, 118.305748, 106.800047, 116.071099, 111.015765, 116.071099, 99.046706, 90.124913, 76.970774, 72.955466, 65.622024, 64.070274, 44.102154, 46.173586, 65.513357, 79.738636, 100.975244, 100.244701, 121.20231, 124.311102, 130.923642, 144.233318, 161.523992, 176.13915, 194.67216, 209.480309, 195.37464, 213.995911, 226.94713, 31.752953, 252.507426, 266.625205, 287.13455, 277.968074, 289.254213, 294.803324, 290.630349, 282.342434, 294.097348, 273.855801, 261.191501, 252.5495, 232.676814, 229.983695, 217.049534, 203.801987, 187.614632, 194.394573, 210.06011, 222.936089, 226.382972, 232.575257, 239.339194, 251.517892, 251.924592, 266.40289, 254.936267, 259.103261, 253.559658, 262.757017, 227.137073, 211.424928, 201.432991, 189.840064, 164.44604, 157.639621, 152.192313, 149.66379, 171.143215, 171.572142, 193.00842, 100.079968, 228.42942, 249.393264, 250.625717, 222.334208, 201.525433, 180.267163, 159.073882, 276.883098, 117.50851, 96.791012, 76.970774, 57.55215, 40.305087, 29.025851, 19.79899, 45.524719, 57.118298, 79.298487, 103.501208, 124.311102, 66.424769, 165.965358, 187.182398, 39.560081, 222.334208, 283.241946, 167.026944, 266.40289, 202.38577, 35.106979, 159.997656, 13.0, 226.94713, 169.166338, 185.346298, 204.184353, 172.22224, 241.830519, 177.939596, 243.339783, 139.700573, 153.663594, 87.284019, 146.909836, 111.35641, 189.634517, 201.717624, 54.083269, 47.127487, 15.88238]
[28.5, 192.50974, 0, 21.5, 30.054118, 47.405168, 55.375988, 70.700071, 95.032889, 121.196122, 148.223649, 168.933419, 189.818993, 186.245134, 185.132385, 177.637975, 177.637975, 149.164339, 151.701187, 179.773469, 207.962136, 206.0, 209.03648, 213.740497, 223.038674, 231.90138, 204.015931, 246.294539, 229.01965, 223.005045, 201.062179, 187.608635, 206.998792, 213.464868, 210.955564, 198.156504, 178.250526, 158.760826, 140.292551, 116.607247, 100.409163, 82.748112, 74.040529, 94.853835, 112.5, 92.5, 192.0, 125.0, 171.572142, 156.352966, 172.675997, 162.235939, 170.033085, 185.15399, 178.020364, 184.754567, 181.50551, 202.633906, 201.525433, 222.334208, 223.339428, 237.666258, 240.15672, 253.872507, 258.924699, 245.491344, 249.89998, 229.798281, 232.676814, 213.120271, 219.559218, 213.464868, 217.042047, 199.033917, 207.644528, 199.098594, 234.013888, 241.326542, 252.182969, 266.625205, 274.652508, 310.538242, 303.461694, 314.428052, 323.167139, 334.467113, 313.851079, 299.326327, 286.644379, 297.881268, 286.281767, 290.336443, 273.226097, 281.196106, 265.241399, 256.776654, 246.483772, 232.131428, 243.03292, 234.71046, 252.60097, 245.404258, 264.321774, 260.973658, 280.032587, 274.656604, 288.219534, 285.878471, 292.510684, 284.784568, 280.735641, 266.905414, 265.03679, 257.58154, 256.563832, 236.611496, 236.0, 256.0, 270.5, 292.0, 292.754163, 313.703682, 315.872205, 319.476134, 326.382061, 335.574135, 343.704815, 354.529618, 363.584928, 341.038488, 352.871436, 374.706552, 163.5, 411.305239, 429.610289, 454.825516, 448.658278, 461.805154, 468.180521, 465.353629, 459.781742, 472.812066, 459.200392, 445.772363, 440.080958, 419.252311, 417.529041, 403.94616, 389.909284, 372.533556, 376.514608, 393.714681, 407.620534, 409.772193, 416.465185, 420.746064, 434.029089, 419.945235, 443.721196, 430.737159, 433.442614, 427.015808, 433.009526, 388.390589, 378.621843, 372.589922, 365.763927, 351.323925, 347.445319, 344.134421, 342.145072, 363.606931, 363.0, 384.5, 292.171183, 420.0, 441.0, 441.238314, 412.75477, 391.768426, 370.284013, 348.801519, 442.389252, 306.343353, 284.869268, 263.898655, 242.434012, 220.976243, 187.062824, 178.0, 157.17029, 143.23582, 118.887552, 93.629589, 72.465509, 132.794013, 31.976554, 16.101242, 155.0, 31.976554, 465.491138, 217.866932, 165.965358, 242.528349, 172.111882, 212.031248, 179.546651, 217.892175, 270.719874, 321.95846, 346.564929, 355.700014, 407.423612, 358.932445, 398.821075, 212.509412, 222.850847, 110.455874, 217.799219, 267.294313, 290.284774, 351.604892, 246.586699, 147.0, 184.5]
[50.0, 171.073814, 21.5, 0, 21.0, 29.698485, 41.246212, 60.276446, 87.555697, 115.426383, 143.544418, 164.843107, 186.188077, 185.0, 185.567373, 178.091269, 179.773469, 151.701187, 157.165518, 184.407836, 211.981131, 207.118927, 206.47518, 209.03648, 215.712772, 222.847481, 182.576696, 235.198321, 217.042047, 210.685785, 187.305232, 175.37745, 196.802566, 203.592731, 200.156189, 191.507833, 170.828862, 150.380351, 130.733508, 104.911868, 86.552007, 65.241858, 53.770345, 74.040529, 91.0, 71.0, 170.5, 103.5, 150.154088, 135.148067, 151.414167, 141.912825, 150.764717, 165.503021, 157.481745, 164.141707, 160.475855, 181.50551, 180.267163, 201.03047, 202.141658, 216.431282, 219.163181, 232.822894, 238.321736, 224.996111, 229.798281, 209.973808, 213.120271, 193.975514, 201.028605, 195.126882, 199.033917, 181.786276, 191.175312, 183.152942, 220.60655, 227.31091, 238.80536, 252.182969, 260.655424, 294.603547, 287.13455, 297.691535, 306.907559, 317.804972, 296.030826, 280.585103, 268.179511, 280.157991, 268.913555, 273.226097, 256.776654, 265.241399, 250.118472, 241.123412, 231.435736, 216.08621, 226.431557, 217.474711, 234.71046, 226.94713, 245.404258, 241.794334, 260.523511, 254.736138, 268.144084, 265.626147, 272.198916, 263.87876, 259.503854, 245.703582, 243.672424, 236.225528, 235.115397, 215.172605, 214.5, 234.5, 249.0, 270.5, 271.313933, 292.255453, 294.581907, 298.443043, 305.824296, 315.615668, 324.247205, 335.700015, 345.249547, 323.187252, 335.650115, 356.942923, 142.0, 392.843798, 410.872547, 435.765992, 429.325052, 442.34178, 448.658278, 445.707584, 439.886917, 452.825021, 438.593491, 425.222589, 419.252311, 398.494981, 396.681547, 383.145207, 369.161889, 351.861478, 356.073728, 373.178912, 387.017118, 389.282674, 395.941915, 400.442256, 413.64961, 400.755848, 423.808034, 410.927305, 413.762311, 407.394465, 413.672576, 369.628192, 359.34976, 352.988668, 345.775939, 330.463689, 326.337249, 322.809929, 320.688322, 342.145072, 341.5, 363.0, 270.68478, 398.5, 419.5, 419.750521, 391.26877, 370.284013, 348.801519, 327.321325, 423.480814, 284.869268, 263.399412, 242.434012, 220.976243, 199.527567, 165.635896, 156.5, 135.776471, 121.865705, 97.583298, 72.465509, 51.580035, 111.447297, 16.101242, 20.506097, 133.5, 52.060061, 445.175527, 205.239494, 170.974413, 231.90138, 150.699204, 199.033917, 158.120998, 211.863753, 255.290031, 304.612869, 329.013678, 335.112295, 388.390589, 338.541356, 380.573252, 197.648678, 208.727693, 89.186602, 203.325478, 247.996976, 275.327078, 333.513493, 225.142733, 125.5, 163.0]
[54.230987, 170.643635, 30.054118, 21.0, 0, 21.0, 25.5196, 41.246212, 67.357256, 94.853835, 122.808794, 144.039057, 165.339046, 164.0, 164.639758, 157.17029, 159.073882, 131.134473, 137.419067, 164.293183, 191.637679, 186.245134, 185.528973, 188.37529, 195.757503, 203.592731, 185.429906, 217.042047, 199.444855, 193.324856, 171.073814, 157.924824, 178.093374, 184.718705, 181.792464, 171.307472, 150.852577, 130.733508, 111.580688, 86.962636, 70.358013, 53.967583, 49.5, 71.0, 93.391648, 74.040529, 171.788387, 105.608948, 149.66379, 133.03383, 149.530097, 136.0193, 142.088001, 157.639621, 152.192313, 159.073882, 157.17029, 178.589613, 178.157936, 199.141282, 199.527567, 213.991822, 215.393825, 229.278215, 232.92971, 219.276652, 222.886182, 202.38577, 204.881063, 184.885099, 190.73673, 184.506097, 187.852336, 169.470499, 177.80045, 169.144908, 204.091279, 211.320255, 222.272355, 236.586665, 244.65537, 280.546342, 273.538389, 284.600158, 293.225596, 304.612869, 284.454302, 270.564225, 257.676638, 268.444594, 256.687553, 260.638639, 243.339783, 251.213057, 235.189817, 226.760887, 216.431282, 202.178758, 213.200023, 205.100585, 223.293529, 216.480946, 235.758881, 232.676814, 252.084311, 247.290315, 261.080926, 259.062251, 265.797385, 259.586209, 256.901246, 242.953185, 242.116191, 234.619905, 234.534113, 214.537293, 215.525521, 235.438421, 249.883973, 271.313933, 270.5, 291.5, 292.291806, 294.654459, 300.1408, 308.17568, 315.615668, 325.795181, 334.467113, 311.642423, 323.187252, 345.249547, 143.544418, 382.250245, 400.755848, 426.240542, 420.353423, 433.639539, 440.080958, 437.408562, 432.181096, 445.343126, 432.930999, 419.379601, 414.415854, 393.403419, 391.941641, 378.235707, 364.063868, 346.509019, 349.946424, 367.337039, 381.38727, 383.275358, 390.037178, 393.859112, 407.280002, 391.505109, 416.157723, 403.032567, 405.560415, 399.061712, 404.717185, 359.57753, 350.294519, 344.650548, 338.378486, 325.85618, 322.876137, 320.721452, 320.0, 341.5, 342.145072, 363.606931, 270.723568, 399.052941, 420.025297, 420.999406, 392.608265, 371.699139, 350.30344, 328.921343, 413.672576, 286.706296, 265.385098, 244.589963, 223.339428, 202.141658, 168.775739, 157.90266, 139.589577, 126.100159, 102.822663, 79.380413, 60.913874, 116.062483, 36.18356, 38.347099, 135.141592, 61.320877, 438.593491, 188.101701, 151.017383, 213.464868, 154.143602, 182.177112, 157.655479, 191.507833, 240.682363, 292.335424, 317.018927, 329.48786, 378.838026, 332.280379, 369.628192, 182.455474, 192.829588, 94.890727, 187.753162, 239.116081, 260.230667, 322.338719, 224.535632, 127.244843, 164.347193]
[74.040529, 149.66379, 47.405168, 29.698485, 21.0, 0, 14.5, 35.5, 64.0, 92.5, 121.0, 142.5, 164.0, 165.339046, 167.798242, 160.475855, 164.141707, 137.237932, 146.372812, 171.852408, 198.156504, 189.818993, 185.132385, 185.567373, 189.931567, 195.757503, 164.867371, 206.836288, 188.287679, 181.792464, 157.924824, 146.615995, 169.080602, 176.045449, 172.059583, 166.457953, 145.322056, 124.311102, 103.98197, 76.970774, 57.55215, 35.70014, 28.5, 50.0, 73.082146, 54.230987, 150.967712, 85.130782, 128.69052, 112.040171, 128.535015, 115.569243, 122.653985, 137.884916, 131.622566, 138.464797, 136.273622, 157.668164, 157.179038, 178.157936, 178.589613, 193.045331, 194.598304, 208.45743, 212.467056, 198.887531, 202.860174, 182.584227, 185.346298, 165.718134, 172.22224, 166.182129, 169.88967, 152.306435, 161.523992, 153.456834, 191.291009, 197.821258, 209.480309, 222.592116, 231.149843, 264.915553, 257.482524, 268.110518, 277.249436, 288.211728, 266.816885, 251.956345, 239.339194, 250.895397, 239.504697, 243.734487, 227.137073, 235.552542, 220.441035, 211.424928, 201.768432, 186.398095, 196.810188, 188.005984, 205.516423, 198.093412, 216.924526, 213.570831, 232.676814, 227.474174, 241.135335, 238.948216, 245.636418, 238.901653, 235.981461, 222.043352, 221.127226, 213.631692, 213.537467, 193.541339, 194.636199, 214.530301, 228.965063, 250.382208, 249.5, 270.5, 271.353091, 273.896422, 279.7901, 288.392528, 296.329631, 307.148987, 316.332499, 293.993197, 306.20418, 327.712145, 122.808794, 364.015453, 382.250245, 407.423612, 401.260514, 414.423998, 420.81023, 418.014653, 412.541513, 425.620136, 412.615135, 399.110574, 393.891483, 372.933305, 371.390967, 357.719513, 343.587689, 326.089712, 329.740049, 347.05403, 361.050204, 363.044074, 369.778312, 373.807437, 387.164048, 372.540266, 396.492434, 383.460885, 386.116886, 379.672556, 385.6125, 341.02346, 331.220848, 325.246061, 318.592216, 305.259316, 302.076149, 299.771997, 299.0, 320.5, 321.187251, 342.64413, 249.742367, 378.083655, 399.052941, 400.078117, 371.699139, 350.800869, 329.418427, 308.052349, 395.001266, 265.880612, 244.589963, 223.833085, 202.633906, 181.50551, 148.311328, 137.11765, 119.399539, 106.114325, 83.429611, 61.320877, 45.524719, 96.283436, 38.160844, 50.204581, 114.443217, 79.380413, 418.552565, 176.227835, 159.208197, 203.801987, 133.795553, 169.88967, 136.679369, 187.182398, 225.594769, 275.203561, 299.686503, 309.133062, 360.022569, 312.107754, 351.604892, 168.01488, 179.226812, 75.823809, 173.753417, 219.901114, 245.660335, 304.44745, 203.539308, 106.589165, 143.544418]
[79.380413, 151.038075, 55.375988, 41.246212, 25.5196, 14.5, 0, 21.0, 49.5, 78.0, 106.5, 128.0, 149.5, 150.967712, 153.657086, 146.37025, 150.380351, 123.824473, 133.877743, 158.760826, 184.692312, 175.717102, 170.643635, 171.115458, 175.838704, 182.116034, 168.58529, 193.975514, 175.802446, 169.470499, 146.41892, 134.14358, 155.75622, 162.62303, 158.985062, 152.192313, 131.134473, 110.247449, 90.124913, 63.727937, 45.524719, 29.347061, 31.976554, 52.060061, 78.48726, 61.320877, 153.657086, 89.813696, 130.286223, 112.588854, 129.013565, 112.871608, 117.491489, 133.31354, 129.260396, 136.221327, 135.5, 157.0, 157.155973, 178.137587, 178.0, 192.5, 193.00842, 206.974032, 209.529234, 195.746009, 198.762421, 178.020364, 180.249827, 159.997656, 165.503021, 159.208197, 162.450762, 143.9618, 152.306435, 143.722824, 179.621825, 186.560982, 197.821258, 211.656561, 219.914756, 255.171511, 248.089702, 259.103261, 267.791897, 279.125868, 258.971041, 245.322747, 232.345648, 242.953185, 231.171473, 235.11965, 217.866932, 225.825707, 210.015476, 201.432991, 191.272711, 176.755481, 187.703223, 179.584242, 197.841477, 191.183812, 210.633568, 207.702311, 227.302112, 222.886182, 236.812162, 235.017021, 241.813978, 236.721883, 235.104232, 221.110832, 221.110832, 213.614723, 214.300023, 194.382355, 196.72951, 216.431282, 230.747156, 252.012896, 249.920988, 270.888353, 270.590558, 271.997243, 276.440319, 283.690853, 290.710337, 300.551576, 309.063909, 286.157736, 297.66802, 319.750684, 126.100159, 356.86482, 375.447067, 401.04769, 395.298938, 408.6545, 415.129498, 412.541513, 407.511043, 420.746064, 409.094732, 395.469974, 391.00032, 369.878358, 368.598698, 354.819673, 340.567541, 322.905946, 325.969707, 343.473798, 357.610123, 359.320539, 366.123272, 369.643409, 383.145207, 366.388455, 391.515006, 378.312041, 380.737442, 374.200481, 379.672556, 334.292163, 325.246061, 319.817526, 313.880949, 302.671439, 300.355206, 299.081929, 299.351382, 320.827835, 322.460075, 343.837534, 250.799721, 379.165531, 400.078117, 401.624514, 373.363094, 352.563469, 331.294808, 310.058059, 388.421485, 268.201883, 247.111311, 226.585525, 205.670246, 184.889156, 152.433592, 140.073195, 124.482931, 111.803399, 90.555232, 70.710678, 57.55215, 102.51951, 51.92302, 61.320877, 117.968216, 86.838931, 414.348283, 164.062488, 146.372812, 190.73673, 138.351003, 157.924824, 138.18285, 172.865555, 215.418778, 266.816885, 291.506861, 305.772791, 353.653079, 308.262875, 344.196528, 157.34119, 168.01488, 83.600239, 162.788206, 214.206092, 235.11965, 296.888026, 204.339179, 110.365303, 146.37025]
[90.737258, 155.423615, 70.700071, 60.276446, 41.246212, 35.5, 21.0, 0, 28.5, 57.0, 85.5, 107.0, 128.5, 130.204647, 133.31354, 126.100159, 130.733508, 104.911868, 116.607247, 140.292551, 165.503021, 155.423615, 149.66379, 150.201531, 155.561081, 162.62303, 175.960223, 175.802446, 158.330351, 152.306435, 130.814755, 116.91236, 136.883162, 143.555738, 140.546256, 131.622566, 110.730529, 90.124913, 70.515956, 45.915684, 31.976554, 31.752953, 45.524719, 61.320877, 89.956934, 75.447001, 159.820211, 99.9925, 135.345853, 116.62011, 132.546218, 112.218537, 112.934716, 129.315506, 128.69052, 135.680691, 137.11765, 158.398232, 159.477271, 180.18879, 179.234483, 193.642067, 192.627231, 206.61861, 207.008454, 193.045331, 194.598304, 173.358732, 174.748391, 153.773372, 157.639621, 151.017383, 153.477197, 133.753505, 140.546256, 131.195465, 163.526756, 171.119841, 181.662462, 196.637992, 204.373433, 241.905973, 235.407094, 246.986842, 254.936267, 266.816885, 248.670465, 236.96255, 223.500559, 232.575257, 220.239075, 223.723602, 205.516423, 212.704607, 195.837943, 188.005984, 177.076961, 164.062488, 175.802446, 168.856448, 188.157514, 182.760089, 203.018472, 200.761675, 220.97794, 217.787167, 232.019396, 230.824609, 237.741456, 235.11965, 235.416652, 221.442995, 222.766694, 215.328238, 217.123237, 197.490506, 201.580009, 220.849496, 234.896254, 255.817318, 252.012896, 272.819537, 270.86205, 270.603954, 272.885049, 278.083621, 283.690853, 292.010702, 299.470366, 275.768472, 286.157736, 309.063909, 133.541192, 347.321897, 366.388455, 392.580247, 387.46516, 401.081663, 407.676955, 405.404119, 401.04395, 414.485524, 404.863557, 391.091422, 387.737347, 366.427346, 365.53796, 351.639019, 337.252502, 319.407655, 321.591744, 339.32175, 353.624094, 354.9102, 361.795868, 364.552122, 378.235707, 358.332946, 385.161005, 371.732431, 373.807437, 367.147109, 371.904894, 325.443159, 317.56889, 312.981229, 308.141607, 300.128306, 299.094049, 299.32758, 301.100066, 322.460075, 325.442007, 346.635616, 253.796178, 381.704729, 402.485403, 404.775555, 376.750581, 356.148845, 335.107818, 314.128954, 379.672556, 272.897875, 252.200317, 232.124966, 211.757526, 191.637679, 160.552172, 146.807697, 134.301899, 122.641755, 103.640002, 86.838931, 76.506536, 114.242068, 72.36712, 79.380413, 125.890826, 100.409163, 409.094732, 147.195448, 128.413395, 172.22224, 147.24809, 141.439917, 142.963282, 152.192313, 201.621551, 255.642817, 280.567728, 302.076149, 345.300594, 303.837127, 334.292163, 143.081271, 152.761252, 97.621719, 147.989865, 207.483132, 220.651875, 286.887609, 207.298095, 118.796044, 152.827517]
[110.751975, 165.503021, 95.032889, 87.555697, 67.357256, 64.0, 49.5, 28.5, 0, 28.5, 57.0, 78.5, 100.0, 102.181212, 106.114325, 99.078252, 104.911868, 80.908899, 95.587656, 116.607247, 140.292551, 128.246832, 121.20231, 121.865705, 128.413395, 136.883162, 189.265026, 152.306435, 136.221327, 130.814755, 112.482221, 95.959627, 112.482221, 118.726577, 116.91236, 103.98197, 83.513472, 63.727937, 45.915684, 29.470324, 31.752953, 51.171281, 70.058904, 81.215762, 110.113578, 98.615415, 171.974562, 118.453577, 146.810252, 127.534309, 142.243629, 117.491489, 112.871608, 129.260396, 133.31354, 140.073195, 144.258449, 164.618498, 166.856975, 186.751841, 184.754567, 198.762421, 195.746009, 209.529234, 206.974032, 193.00842, 192.5, 171.0, 171.164395, 149.688009, 151.038075, 144.112803, 145.322056, 124.311102, 128.413395, 118.105885, 143.722824, 152.306435, 161.523992, 178.200028, 185.014189, 225.788064, 220.239075, 232.575257, 239.339194, 251.956345, 236.96255, 228.232338, 214.222431, 220.917405, 207.890596, 210.633568, 191.183812, 197.091349, 178.757517, 172.22224, 160.220161, 149.854096, 162.62303, 157.639621, 178.16004, 174.748391, 195.837305, 194.598304, 215.393825, 213.991822, 228.460609, 228.123322, 235.11965, 235.936432, 238.812165, 225.049439, 228.107979, 220.849496, 224.067512, 205.100585, 211.34628, 229.798281, 243.328995, 263.581581, 257.577658, 277.968074, 273.81837, 271.313933, 270.603954, 272.885049, 276.440319, 282.511062, 288.392528, 263.696796, 272.354548, 296.329631, 147.871566, 336.040548, 355.712314, 382.635597, 378.441541, 392.371316, 399.110574, 397.29114, 393.891483, 407.569013, 400.813236, 386.89695, 385.100636, 363.636151, 363.289485, 349.301088, 334.814128, 316.831974, 317.780585, 335.71193, 350.161748, 350.851821, 357.815595, 359.494089, 373.363094, 349.127842, 378.235707, 364.552122, 366.123272, 359.320539, 363.044074, 315.279241, 309.133062, 305.772791, 302.517768, 299.010451, 299.736551, 302.005381, 305.772791, 326.827554, 331.57993, 352.404597, 260.528789, 386.951224, 407.464416, 410.734099, 383.145207, 362.906668, 342.281317, 321.770493, 369.380563, 281.660256, 261.656741, 242.365942, 222.936089, 203.922167, 175.03214, 159.9539, 151.315069, 141.068246, 124.901962, 111.35641, 103.501208, 133.830116, 100.480098, 105.643268, 141.000887, 122.234406, 403.606553, 126.302217, 105.845406, 148.159542, 162.914855, 121.319825, 153.861139, 124.311102, 185.07566, 242.571639, 267.649024, 299.351382, 335.738365, 300.085405, 322.555422, 126.763559, 134.559466, 119.9552, 130.653167, 201.525433, 202.852163, 275.303923, 214.560598, 134.704306, 165.496224]
[133.877743, 179.584242, 121.196122, 115.426383, 94.853835, 92.5, 78.0, 57.0, 28.5, 0, 28.5, 50.0, 71.5, 74.520132, 79.82794, 73.186406, 80.908899, 60.913874, 79.380413, 95.587656, 116.607247, 101.796365, 92.764487, 93.629589, 102.006127, 112.482221, 205.681793, 130.814755, 116.91236, 112.482221, 99.078252, 79.82794, 90.509668, 95.959627, 95.959627, 76.970774, 57.55215, 40.305087, 29.470324, 35.401271, 51.171281, 76.506536, 96.791012, 105.148704, 133.350103, 124.025199, 187.703223, 140.315715, 162.51923, 143.367535, 156.596616, 128.996124, 119.792529, 135.345853, 143.555738, 149.854096, 156.34657, 175.3083, 178.53291, 197.253644, 194.339908, 207.702311, 202.860174, 216.19031, 210.828129, 197.13574, 194.598304, 173.358732, 172.284648, 150.967712, 149.66379, 142.671826, 142.5, 121.0, 121.865705, 110.951566, 127.263506, 136.883162, 144.233318, 162.691426, 168.275072, 212.288718, 207.890596, 220.917405, 226.270855, 239.577232, 228.232338, 222.830092, 208.45743, 212.467056, 198.887531, 200.761675, 180.249827, 184.583992, 164.865096, 159.997656, 147.00085, 140.073195, 153.657086, 151.038075, 172.346308, 171.164395, 192.646048, 192.5, 213.5, 213.958524, 228.42942, 228.965063, 235.936432, 240.15672, 245.491344, 232.124966, 236.782601, 229.798281, 234.295753, 216.227889, 224.331228, 241.794334, 254.688535, 274.103083, 266.094908, 285.878471, 279.662743, 274.991818, 271.313933, 270.603954, 271.997243, 275.643338, 279.7901, 254.260201, 260.944918, 285.878471, 165.901326, 326.861592, 347.05403, 374.60012, 371.390967, 385.575544, 392.431523, 391.091422, 388.702007, 402.555897, 398.763714, 384.77331, 384.563714, 363.067487, 363.269872, 349.280689, 334.792846, 316.809485, 316.5, 334.5, 349.0, 349.080578, 356.078994, 356.648637, 370.624136, 342.056282, 373.363094, 359.494089, 360.534326, 353.624094, 356.24886, 307.430073, 303.151777, 301.100066, 299.511686, 300.602728, 303.069711, 307.314171, 312.981229, 333.581324, 340.003676, 360.341852, 270.115716, 394.19348, 414.348283, 418.552565, 391.515006, 371.732431, 351.625156, 331.692629, 361.050204, 292.944107, 273.766324, 255.391856, 237.032171, 219.244156, 192.665513, 176.755481, 171.405951, 162.431524, 148.607705, 137.419067, 131.134473, 156.186587, 128.763349, 132.83166, 159.807697, 146.372812, 400.078117, 108.915105, 86.838931, 125.962296, 181.727818, 105.148704, 168.915659, 96.791012, 171.695224, 232.278389, 257.251336, 299.32758, 328.378592, 299.01505, 312.981229, 115.283347, 120.420098, 144.474911, 117.745488, 199.5, 187.710548, 266.278989, 225.221003, 154.280589, 181.786276]
