150
[0, 576.646386, 188.061884, 410.036551, 139.097453, 656.540352, 76.226044, 110.228444, 630.847559, 168.204066, 752.142506, 559.961963, 543.33777, 396.447661, 329.859435, 302.879715, 777.318208, 339.5981, 595.98599, 462.649158, 329.60246, 301.637208, 475.071465, 588.335763, 444.439514, 285.128596, 589.289179, 644.590061, 533.891865, 89.031929, 571.133962, 463.053794, 270.257733, 40.172831, 172.429161, 697.44799, 606.123004, 487.213253, 635.595569, 613.385091, 603.117376, 602.276371, 489.475189, 416.4262, 434.575056, 372.202125, 539.486793, 104.069612, 488.103062, 498.695507, 465.037122, 231.797919, 583.921241, 349.351255, 452.007366, 307.389403, 637.026354, 462.692958, 295.374885, 723.08481, 703.283065, 235.819625, 104.104632, 445.450695, 404.556496, 752.313292, 475.36313, 501.56276, 669.970574, 545.179782, 435.715828, 456.431853, 86.922805, 575.264134, 310.419336, 59.029462, 386.026589, 327.255273, 274.710862, 393.179166, 494.688963, 115.268051, 358.692369, 87.483172, 391.679009, 521.947418, 21.039795, 236.698811, 118.110226, 368.231212, 524.012768, 335.400478, 194.213688, 211.806755, 110.33931, 136.028192, 182.993592, 12.481373, 619.485617, 175.728639, 575.846765, 601.160046, 24.628707, 398.784666, 295.719878, 513.50929, 113.870026, 552.163974, 461.309458, 504.714163, 289.78172, 483.056889, 165.235118, 622.942521, 388.46132, 561.356515, 664.121394, 616.938549, 517.878282, 575.096685, 238.589658, 390.392755, 584.40652, 163.025262, 298.72111, 236.859736, 653.891372, 464.448338, 554.941198, 723.909082, 434.207405, 467.53954, 341.327482, 388.843691, 522.974462, 510.479341, 541.027696, 390.475624, 579.112435, 750.763234, 424.106705, 348.514079, 202.302447, 509.757062, 504.893566, 262.363817, 489.365621, 769.704255, 270.4504, 378.754116]
[576.646386, 0, 591.147872, 666.206235, 488.823972, 81.931156, 500.660046, 470.805506, 68.770289, 524.980579, 325.280152, 220.486312, 633.06072, 422.452825, 428.002714, 403.658559, 433.612934, 311.345449, 45.829873, 136.278934, 540.666874, 646.805025, 339.421964, 216.948737, 138.69492, 295.115353, 471.263587, 86.353451, 54.493287, 507.652976, 497.302069, 320.550088, 336.703309, 553.548527, 423.786212, 271.911347, 38.14259, 327.101682, 338.931351, 155.040463, 365.532653, 63.417629, 228.770937, 593.436295, 647.069475, 232.379887, 80.347682, 560.432376, 439.477537, 143.267315, 174.343021, 392.411065, 176.256641, 268.724817, 159.844183, 269.42422, 365.892523, 139.854138, 428.372053, 412.827179, 281.634296, 599.032045, 534.900509, 541.864284, 224.98496, 425.271577, 274.840213, 715.423333, 264.638557, 111.660566, 624.310618, 454.339115, 590.686232, 598.493972, 289.554344, 602.17394, 370.1623, 451.144223, 457.051377, 434.086821, 82.02552, 592.243553, 220.715416, 493.722734, 298.297152, 85.191413, 590.392928, 505.443129, 470.812601, 218.00065, 707.363365, 271.919308, 396.453228, 502.096201, 560.401042, 469.028976, 412.267097, 564.228131, 77.792012, 462.072925, 316.008974, 120.563144, 555.387584, 692.643666, 349.638682, 650.957731, 529.370573, 89.548267, 211.708848, 77.806308, 365.522238, 540.374546, 535.190492, 101.093347, 614.917689, 281.828838, 443.748689, 219.16418, 720.506751, 80.939076, 464.714095, 395.699361, 564.846164, 414.673021, 610.275516, 359.504085, 271.800432, 683.405846, 431.52896, 361.746611, 322.445044, 222.763913, 385.847087, 266.630679, 114.800395, 553.436044, 182.498472, 236.584262, 125.394385, 496.83737, 155.051624, 320.618035, 453.794155, 439.131706, 485.782023, 314.68527, 440.803154, 368.2646, 606.703436, 615.23173]
[188.061884, 591.147872, 0, 222.191688, 297.678243, 661.948276, 191.411886, 183.538369, 629.793086, 68.324289, 681.515253, 502.699114, 366.737294, 273.990904, 214.979785, 211.039912, 677.220944, 444.39866, 622.40174, 458.012578, 161.923766, 114.801868, 379.500602, 532.37791, 452.718872, 345.972188, 454.630462, 639.719059, 561.739826, 145.74125, 427.788503, 375.683155, 255.049627, 155.400296, 185.707752, 634.522777, 611.632975, 395.489704, 543.954645, 578.688304, 500.636006, 597.290111, 434.716536, 238.054906, 248.934891, 359.610291, 532.483733, 86.962284, 357.053337, 556.91398, 438.818649, 199.123107, 541.185457, 324.864804, 508.480506, 342.68853, 537.322033, 511.838173, 190.579467, 620.20772, 638.111262, 47.999053, 101.603474, 281.35164, 481.311596, 650.380873, 404.528156, 313.743283, 605.378617, 595.265133, 253.057518, 319.891771, 103.532336, 407.949401, 391.39218, 138.660783, 288.454118, 200.581742, 158.840613, 266.101856, 515.20086, 303.248009, 403.577865, 175.173308, 497.829996, 560.781431, 173.78975, 101.258138, 167.705535, 374.43831, 337.202006, 319.505874, 211.498466, 92.814075, 294.663616, 149.02591, 298.01731, 188.655233, 651.63637, 326.218777, 487.357515, 650.28653, 199.658017, 211.350362, 245.979788, 331.92736, 289.064659, 595.234389, 419.143332, 513.420373, 231.679146, 321.670766, 59.065343, 662.301504, 204.568592, 483.64867, 544.645984, 561.615221, 330.214458, 563.640143, 134.462737, 280.302298, 425.308987, 225.571704, 111.526095, 237.56155, 585.058706, 277.096125, 429.226877, 636.529103, 349.693758, 551.763328, 246.551797, 343.597634, 573.150485, 347.759471, 613.030582, 362.57733, 553.042638, 628.40258, 458.943105, 458.939281, 352.734762, 379.478185, 360.112177, 315.982349, 357.912916, 688.451531, 82.780377, 194.309131]
[410.036551, 666.206235, 222.191688, 0, 508.199551, 720.235781, 402.327937, 383.575317, 684.156307, 257.138014, 645.801234, 507.534116, 177.882973, 249.529335, 240.044369, 271.862014, 600.285888, 613.403068, 706.483222, 531.741628, 130.905241, 114.583973, 358.317258, 534.103958, 540.439166, 497.765545, 348.76103, 688.855403, 653.541217, 355.050264, 309.913996, 367.853734, 373.64584, 375.724214, 356.023989, 613.88833, 675.01063, 375.646439, 494.745393, 600.344062, 441.730843, 650.847882, 455.88637, 84.992458, 43.767722, 446.422596, 592.003114, 307.06855, 281.793731, 677.758745, 492.949755, 329.516775, 558.213186, 409.675937, 632.886113, 476.125663, 476.96123, 629.388912, 248.904715, 544.663966, 614.106679, 174.260497, 315.554175, 156.976404, 625.647744, 573.202108, 411.929394, 91.552029, 585.881777, 705.005635, 67.025833, 246.819089, 325.497981, 239.070534, 549.914435, 360.073156, 297.752948, 217.223282, 229.369161, 237.383755, 605.49431, 524.992961, 532.80491, 382.824756, 663.188245, 663.318076, 395.961437, 211.022405, 364.545949, 475.706159, 117.010423, 414.508161, 372.661248, 232.928846, 514.658257, 338.445182, 489.931244, 409.96532, 738.866311, 531.503459, 451.973041, 754.39333, 420.194697, 39.936681, 335.714756, 130.9291, 505.936748, 698.32841, 459.159518, 592.138941, 319.868129, 188.68219, 254.98296, 755.861945, 51.346459, 464.408718, 451.746911, 559.901139, 108.112257, 614.106103, 243.845552, 273.894596, 273.66684, 407.375913, 111.611261, 376.272033, 562.404161, 56.144221, 344.99433, 582.058117, 354.105382, 695.513381, 281.411455, 400.118565, 685.072425, 203.154865, 741.344918, 432.789582, 588.301406, 521.497536, 570.677355, 630.5538, 556.222537, 299.00305, 255.511899, 468.905178, 281.592323, 637.53156, 139.586191, 51.72505]
[139.097453, 488.823972, 297.678243, 508.199551, 0, 570.711713, 106.698788, 126.911359, 550.299544, 251.061537, 714.823228, 522.935058, 613.269206, 425.514938, 363.596085, 326.235252, 762.178896, 212.814265, 499.791581, 396.137455, 403.290943, 411.16413, 474.402937, 548.389101, 370.686371, 196.97005, 612.352094, 565.884832, 440.015186, 153.771383, 603.177946, 457.320342, 247.720129, 150.386834, 177.586208, 656.684877, 522.535438, 482.389912, 619.951321, 556.57614, 598.021392, 525.753932, 456.525846, 494.575558, 524.233194, 323.235089, 468.188045, 212.49157, 514.783933, 388.449844, 413.710401, 237.316152, 534.644937, 313.429335, 345.575428, 234.578687, 627.750326, 360.050684, 329.431122, 712.322543, 663.924153, 341.045919, 196.34058, 505.512394, 289.212826, 739.609022, 455.816501, 597.475983, 631.754126, 437.343651, 519.352061, 490.454028, 213.33718, 631.959108, 201.902941, 195.15865, 397.719447, 369.879303, 321.303379, 426.241015, 408.147518, 103.504222, 269.358248, 125.403369, 261.575059, 421.943118, 160.074933, 305.96916, 146.48115, 305.940121, 614.597031, 295.886917, 180.905119, 280.833306, 71.818394, 174.304467, 78.474571, 129.718186, 518.881393, 37.508245, 561.38065, 491.620316, 115.559994, 505.122512, 291.119317, 592.307129, 41.330399, 448.062562, 421.995272, 425.300019, 292.878857, 537.880395, 253.61487, 518.059173, 476.425115, 539.583851, 669.969089, 574.750308, 612.426675, 504.488979, 288.808576, 410.833634, 631.477743, 131.327659, 398.281043, 214.688759, 619.670208, 558.56038, 572.207756, 700.638045, 429.592598, 344.738611, 358.508807, 361.354684, 416.141589, 565.091055, 421.589215, 349.899802, 518.328592, 755.566884, 334.047304, 218.365567, 63.294316, 534.091614, 542.343011, 186.35548, 516.28566, 739.830436, 373.046086, 468.197481]
[656.540352, 81.931156, 661.948276, 720.235781, 570.711713, 0, 580.399267, 549.656373, 36.681287, 597.085344, 288.235388, 237.531255, 669.5779, 471.98802, 486.503567, 466.477995, 408.188061, 390.971622, 87.222426, 204.009832, 598.787834, 710.270989, 376.487037, 223.757293, 214.047588, 376.51169, 490.45887, 39.534355, 133.813394, 585.466357, 521.302959, 360.548797, 409.768559, 632.349828, 500.260961, 243.764233, 50.931092, 361.820704, 338.42356, 148.535215, 375.131244, 69.4572, 267.778342, 643.567014, 697.544466, 302.547012, 130.848491, 636.127271, 474.876482, 214.354136, 229.638603, 464.757143, 184.70521, 337.1711, 238.550491, 349.164971, 367.323475, 219.380519, 491.086053, 398.008545, 253.086747, 666.510563, 610.896905, 586.575217, 303.775927, 404.877525, 314.120785, 762.298848, 245.396175, 172.606013, 673.571471, 495.098963, 667.307526, 628.322558, 371.401671, 680.224866, 422.504091, 509.480692, 521.205941, 484.004186, 163.129728, 674.108311, 302.257798, 572.693045, 374.095222, 160.222517, 669.788977, 572.379627, 548.748973, 293.274204, 751.1108, 342.880351, 473.248502, 571.213115, 642.255201, 545.458051, 494.013234, 644.164733, 95.547773, 543.989955, 329.730287, 154.644927, 635.646322, 749.136774, 417.229869, 692.407186, 611.209737, 151.360414, 261.12796, 152.532502, 432.549402, 580.020291, 607.381851, 119.520761, 668.941171, 298.470009, 445.97344, 215.049587, 765.842181, 106.260712, 532.313687, 446.56858, 591.032708, 493.998534, 672.827946, 434.833643, 259.148932, 732.511301, 454.844268, 339.606082, 368.245136, 292.525573, 444.307758, 326.728024, 183.268362, 589.870655, 238.206984, 301.113893, 139.193388, 486.301141, 236.791873, 399.255795, 535.520649, 470.866568, 519.992735, 395.258411, 476.026738, 333.957729, 671.583183, 670.279433]
[76.226044, 500.660046, 191.411886, 402.327937, 106.698788, 580.399267, 0, 37.829814, 554.622113, 145.496222, 680.896684, 488.070501, 515.174238, 344.505222, 279.034038, 246.648134, 711.70165, 276.722007, 520.67377, 386.651692, 302.346261, 304.502205, 412.257349, 516.011361, 368.217142, 210.713518, 536.499687, 568.371945, 458.471863, 47.293186, 522.25378, 398.471327, 198.171003, 58.376332, 103.418682, 625.356226, 529.944299, 423.148911, 569.256293, 538.564177, 539.81081, 526.076663, 418.003003, 393.077516, 419.931072, 297.276859, 463.389677, 107.919346, 436.117965, 426.430715, 390.371457, 166.222371, 510.01386, 276.065112, 379.094378, 231.296973, 572.585572, 388.884086, 243.957493, 658.577418, 631.482232, 234.351613, 89.845578, 410.491076, 334.796951, 687.329142, 406.917038, 492.187666, 598.290213, 472.043241, 416.469481, 407.536475, 116.429629, 539.211334, 240.03466, 110.412583, 326.585042, 280.908665, 229.402018, 343.068429, 418.752175, 145.070979, 283.557648, 21.533255, 330.148133, 447.375982, 90.156551, 204.859573, 52.676728, 292.207779, 510.413284, 261.380856, 121.520462, 179.192777, 123.087739, 78.726766, 119.230161, 63.968155, 544.702729, 135.139348, 509.515962, 528.197608, 57.461816, 398.493761, 228.885606, 491.158345, 106.239437, 478.195362, 388.42685, 428.504192, 225.287672, 445.327751, 147.3808, 548.881887, 372.264702, 492.946996, 604.919129, 544.314049, 507.422702, 499.066219, 194.371885, 334.551339, 543.093506, 86.835143, 291.916372, 163.960519, 582.9829, 453.488657, 499.48502, 655.864351, 369.672766, 400.283734, 283.303986, 317.647216, 449.713917, 472.832681, 471.609408, 316.841766, 503.787496, 691.568548, 348.66535, 287.896607, 161.982092, 456.928138, 458.110397, 186.843926, 437.499235, 700.166703, 266.417345, 363.676319]
[110.228444, 470.805506, 183.538369, 383.575317, 126.911359, 549.656373, 37.829814, 0, 522.889581, 127.582738, 643.642183, 450.967967, 487.0481, 309.19326, 244.402916, 210.646244, 673.873104, 266.377474, 492.826146, 353.299549, 276.385943, 292.246898, 374.636372, 479.066678, 336.372112, 186.567685, 500.523422, 536.221369, 430.483934, 42.902244, 487.277028, 360.707766, 160.96616, 82.744344, 65.604605, 588.348549, 498.961011, 385.412763, 531.427104, 503.156728, 502.099655, 493.69553, 380.752325, 367.664801, 397.939567, 261.993794, 430.376648, 109.333513, 400.515129, 404.120875, 354.810032, 128.58953, 473.860047, 239.470224, 356.079879, 201.731844, 534.797673, 364.381155, 209.427143, 620.778692, 594.379779, 222.043765, 85.501979, 380.400452, 316.34462, 649.512576, 369.155535, 471.882313, 561.145106, 448.286471, 392.550371, 372.849398, 128.546433, 508.142294, 222.018725, 132.418028, 289.555776, 247.742906, 197.24353, 308.28442, 389.245139, 180.992213, 256.986075, 23.154299, 320.211037, 421.275893, 120.75696, 179.073072, 19.570728, 259.061281, 488.168266, 225.252013, 84.420279, 154.031983, 156.88396, 47.49816, 114.644055, 98.61866, 517.955693, 147.931556, 471.686204, 504.527495, 94.191002, 383.178173, 191.068896, 465.422718, 136.171207, 453.090724, 351.678418, 397.288614, 187.659212, 414.055145, 131.89373, 523.44286, 350.107124, 455.197907, 567.654422, 507.493394, 486.542218, 465.758745, 163.356089, 298.270732, 510.281373, 56.915067, 275.352283, 127.053199, 545.629049, 432.795137, 462.971404, 618.105593, 331.921995, 384.10556, 246.68433, 280.277741, 425.847014, 441.465413, 452.647868, 280.469658, 468.980532, 654.268947, 320.955048, 279.430157, 172.980511, 421.071979, 423.874546, 160.187083, 401.923355, 662.573319, 251.815469, 342.114363]
[630.847559, 68.770289, 629.793086, 684.156307, 550.299544, 36.681287, 554.622113, 522.889581, 0, 565.598071, 268.015929, 201.753376, 632.990094, 435.660036, 451.248402, 432.139377, 383.771351, 379.066388, 93.20105, 172.946172, 563.331069, 675.755566, 339.812176, 189.27428, 186.52825, 354.350866, 455.194496, 17.604443, 123.208894, 557.619529, 485.517205, 323.880611, 379.229033, 605.379528, 471.522049, 219.31206, 30.63148, 325.178963, 306.204811, 115.472466, 341.048443, 33.468281, 231.149265, 607.178832, 661.16006, 271.24452, 97.346331, 606.571462, 438.268617, 211.214076, 194.835075, 433.673592, 149.537343, 304.967139, 228.2991, 324.137854, 334.809231, 208.073012, 456.672745, 369.918503, 228.892386, 633.140231, 581.586046, 549.942839, 293.266853, 378.640031, 277.460253, 725.703862, 217.689505, 175.312491, 637.114702, 458.418685, 638.359256, 592.09509, 353.712512, 652.443392, 386.494334, 474.163013, 487.090287, 447.69556, 142.696117, 653.333255, 280.948451, 546.008934, 367.054403, 153.702937, 643.435818, 538.964482, 521.085572, 264.692367, 714.439837, 311.654177, 444.824974, 538.535161, 621.430063, 516.578781, 472.767409, 618.549089, 112.258027, 525.109595, 294.821464, 169.019238, 610.516364, 713.336916, 384.380147, 655.726323, 590.31126, 153.102382, 225.234597, 126.425096, 399.465749, 543.346008, 575.918398, 138.036559, 632.887027, 263.041372, 413.56273, 182.656227, 729.199309, 70.056902, 499.179223, 410.378921, 555.093327, 467.897256, 638.137707, 405.505341, 229.510287, 696.027925, 419.045283, 313.657646, 331.774235, 290.666708, 409.12067, 292.21748, 181.701425, 553.26666, 244.650482, 267.855151, 102.84214, 457.235397, 216.820717, 388.819683, 518.211021, 434.414908, 483.448381, 371.24325, 439.424982, 312.791938, 637.454676, 634.341002]
[168.204066, 524.980579, 68.324289, 257.138014, 251.061537, 597.085344, 145.496222, 127.582738, 565.598071, 0, 632.468215, 448.397981, 375.994231, 240.448453, 175.49697, 160.640062, 638.269219, 379.788451, 555.341415, 393.096831, 161.870058, 165.734028, 335.772633, 478.049149, 386.338209, 278.34501, 430.418091, 576.099392, 494.377089, 98.404702, 408.627895, 328.802589, 188.313471, 128.94409, 118.396845, 582.933233, 546.524624, 350.561326, 500.829725, 519.8382, 461.290981, 533.450695, 378.903556, 250.55053, 274.666823, 294.552341, 468.496495, 69.792247, 329.781135, 488.591068, 376.946571, 132.587672, 483.745063, 260.88528, 440.162963, 274.365342, 497.209107, 443.543284, 144.773498, 582.005481, 587.180448, 96.416351, 64.342119, 277.334162, 413.691098, 611.993708, 352.69732, 346.70755, 554.038432, 527.032438, 272.28173, 295.376778, 103.983557, 407.124865, 324.749876, 136.987322, 243.4658, 167.25983, 116.908593, 234.961426, 448.160809, 277.533414, 335.253685, 125.701219, 432.828887, 492.836078, 160.821968, 69.350651, 109.322509, 307.563682, 365.142538, 254.205356, 143.557864, 46.379398, 262.499083, 86.039383, 239.038349, 164.280127, 584.265346, 275.160467, 442.511881, 582.135833, 171.540215, 255.598259, 184.395671, 348.45645, 250.524999, 527.196343, 360.136608, 447.414312, 171.433604, 315.303635, 10.336367, 594.545765, 227.139183, 435.091175, 513.196084, 507.399128, 361.928348, 500.524051, 83.790047, 240.630565, 417.379979, 161.722276, 147.847691, 169.430717, 534.77931, 307.992992, 399.884776, 592.61383, 301.271782, 484.304542, 198.98955, 283.902159, 504.894643, 342.642062, 544.868705, 299.868784, 492.298961, 598.871482, 390.884652, 394.955983, 300.518622, 352.051176, 341.350754, 248.263705, 330.882137, 642.790011, 124.42688, 218.355357]
